transaction_id,data_hora,commodity_code,quantidade,tipo_operacao,unidade,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
COM-00005236,2024-09-06 09:54:00+00:00,GOLD,46.0,COMPRA,oz,USD,C009,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.588764+00:00
COM-00005237,2024-09-06 16:35:00+00:00,OIL,37.0,VENDA,bbl,USD,C009,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.588808+00:00
COM-00005238,2024-09-06 10:38:00+00:00,SILVER,31.0,VENDA,oz,USD,C006,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.588853+00:00
COM-00005239,2024-09-06 12:16:00+00:00,GOLD,14.0,COMPRA,oz,USD,C005,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.588899+00:00
COM-00005240,2024-09-06 10:29:00+00:00,COFFEE,34.0,VENDA,kg,USD,C003,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.588944+00:00
COM-00005241,2024-09-06 19:30:00+00:00,OIL,19.0,VENDA,bbl,USD,C003,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.588989+00:00
COM-00005242,2024-09-06 15:12:00+00:00,GOLD,32.0,COMPRA,oz,USD,C003,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.589035+00:00
COM-00005243,2024-09-06 20:23:00+00:00,GOLD,14.0,COMPRA,oz,USD,C003,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.589079+00:00
COM-00005244,2024-09-06 11:39:00+00:00,GOLD,47.0,COMPRA,oz,USD,C002,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.589125+00:00
COM-00005245,2024-09-07 10:13:00+00:00,SILVER,15.0,COMPRA,oz,USD,C008,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.589175+00:00
COM-00005246,2024-09-07 17:01:00+00:00,COFFEE,39.0,VENDA,kg,USD,C004,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.589219+00:00
COM-00005247,2024-09-07 18:05:00+00:00,GOLD,20.0,COMPRA,oz,USD,C001,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.589264+00:00
COM-00005248,2024-09-07 19:37:00+00:00,COFFEE,24.0,VENDA,kg,USD,C005,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.589308+00:00
COM-00005249,2024-09-07 12:33:00+00:00,SILVER,29.0,VENDA,oz,USD,C010,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.589353+00:00
COM-00005250,2024-09-07 15:34:00+00:00,COFFEE,17.0,VENDA,kg,USD,C008,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.589402+00:00
COM-00005251,2024-09-07 20:43:00+00:00,OIL,13.0,COMPRA,bbl,USD,C007,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.589446+00:00
COM-00005252,2024-09-07 15:12:00+00:00,OIL,39.0,VENDA,bbl,USD,C001,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.589493+00:00
COM-00005253,2024-09-07 14:04:00+00:00,GOLD,44.0,COMPRA,oz,USD,C001,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.589540+00:00
COM-00005254,2024-09-07 17:14:00+00:00,SILVER,23.0,VENDA,oz,USD,C007,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.589585+00:00
COM-00005255,2024-09-07 10:18:00+00:00,SILVER,29.0,VENDA,oz,USD,C007,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.589632+00:00
COM-00005256,2024-09-07 16:22:00+00:00,COFFEE,24.0,COMPRA,kg,USD,C003,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.589678+00:00
COM-00005257,2024-09-07 15:55:00+00:00,OIL,37.0,VENDA,bbl,USD,C007,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.589722+00:00
COM-00005258,2024-09-07 14:28:00+00:00,SILVER,14.0,VENDA,oz,USD,C008,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.589769+00:00
COM-00005259,2024-09-07 11:23:00+00:00,GOLD,32.0,COMPRA,oz,USD,C005,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.589814+00:00
COM-00005260,2024-09-07 14:12:00+00:00,SILVER,48.0,VENDA,oz,USD,C010,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.589858+00:00
COM-00005261,2024-09-07 16:16:00+00:00,COFFEE,10.0,COMPRA,kg,USD,C004,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.589904+00:00
COM-00005262,2024-09-07 17:41:00+00:00,COFFEE,36.0,VENDA,kg,USD,C008,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.589950+00:00
COM-00005263,2024-09-07 16:51:00+00:00,OIL,20.0,VENDA,bbl,USD,C006,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.589994+00:00
COM-00005264,2024-09-07 17:12:00+00:00,OIL,19.0,VENDA,bbl,USD,C007,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.590040+00:00
COM-00005265,2024-09-07 09:33:00+00:00,OIL,47.0,COMPRA,bbl,USD,C003,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.590085+00:00
COM-00005266,2024-09-07 12:39:00+00:00,COFFEE,38.0,COMPRA,kg,USD,C010,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.590132+00:00
COM-00005267,2024-09-07 10:03:00+00:00,GOLD,19.0,COMPRA,oz,USD,C007,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.590177+00:00
COM-00005268,2024-09-08 19:08:00+00:00,COFFEE,47.0,COMPRA,kg,USD,C008,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.590228+00:00
COM-00005269,2024-09-08 09:07:00+00:00,COFFEE,38.0,VENDA,kg,USD,C006,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.590274+00:00
COM-00005270,2024-09-08 18:11:00+00:00,GOLD,42.0,COMPRA,oz,USD,C005,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.590319+00:00
COM-00005271,2024-09-08 10:07:00+00:00,COFFEE,10.0,VENDA,kg,USD,C008,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.590363+00:00
COM-00005272,2024-09-08 09:43:00+00:00,SILVER,21.0,VENDA,oz,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.590407+00:00
COM-00005273,2024-09-08 15:36:00+00:00,GOLD,48.0,COMPRA,oz,USD,C002,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.590453+00:00
COM-00005274,2024-09-08 19:35:00+00:00,SILVER,38.0,VENDA,oz,USD,C007,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.590498+00:00
COM-00005275,2024-09-08 13:47:00+00:00,SILVER,34.0,VENDA,oz,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.590546+00:00
COM-00005276,2024-09-08 20:57:00+00:00,GOLD,39.0,COMPRA,oz,USD,C004,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.590590+00:00
COM-00005277,2024-09-08 17:11:00+00:00,SILVER,14.0,COMPRA,oz,USD,C001,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.590641+00:00
COM-00005278,2024-09-08 20:51:00+00:00,GOLD,13.0,VENDA,oz,USD,C001,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.590691+00:00
COM-00005279,2024-09-08 15:18:00+00:00,COFFEE,21.0,VENDA,kg,USD,C008,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.590740+00:00
COM-00005280,2024-09-08 19:28:00+00:00,COFFEE,34.0,COMPRA,kg,USD,C006,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.590789+00:00
COM-00005281,2024-09-08 12:06:00+00:00,SILVER,15.0,COMPRA,oz,USD,C007,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.590836+00:00
COM-00005282,2024-09-08 20:39:00+00:00,COFFEE,21.0,VENDA,kg,USD,C003,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.590880+00:00
COM-00005283,2024-09-08 13:20:00+00:00,SILVER,36.0,VENDA,oz,USD,C004,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.590923+00:00
COM-00005284,2024-09-08 12:10:00+00:00,GOLD,44.0,COMPRA,oz,USD,C005,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.590969+00:00
COM-00005285,2024-09-08 10:12:00+00:00,SILVER,36.0,COMPRA,oz,USD,C010,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.591014+00:00
COM-00005286,2024-09-08 18:45:00+00:00,OIL,12.0,VENDA,bbl,USD,C004,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.591058+00:00
COM-00005287,2024-09-09 15:43:00+00:00,COFFEE,38.0,VENDA,kg,USD,C006,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.591110+00:00
COM-00005288,2024-09-09 13:52:00+00:00,OIL,43.0,COMPRA,bbl,USD,C004,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.591156+00:00
COM-00005289,2024-09-09 18:39:00+00:00,SILVER,48.0,VENDA,oz,USD,C003,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.591201+00:00
COM-00005290,2024-09-09 17:51:00+00:00,GOLD,26.0,COMPRA,oz,USD,C008,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.591246+00:00
COM-00005291,2024-09-09 16:28:00+00:00,OIL,16.0,COMPRA,bbl,USD,C002,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.591290+00:00
COM-00005292,2024-09-09 16:20:00+00:00,OIL,10.0,VENDA,bbl,USD,C005,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.591334+00:00
COM-00005293,2024-09-09 15:05:00+00:00,OIL,25.0,COMPRA,bbl,USD,C009,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.591381+00:00
COM-00005294,2024-09-09 15:53:00+00:00,GOLD,25.0,COMPRA,oz,USD,C001,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.591425+00:00
COM-00005295,2024-09-09 11:41:00+00:00,SILVER,42.0,COMPRA,oz,USD,C005,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.591469+00:00
COM-00005296,2024-09-09 18:39:00+00:00,SILVER,15.0,COMPRA,oz,USD,C008,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.591515+00:00
COM-00005297,2024-09-09 16:14:00+00:00,GOLD,36.0,VENDA,oz,USD,C007,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.591560+00:00
COM-00005298,2024-09-09 16:57:00+00:00,SILVER,17.0,VENDA,oz,USD,C006,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.591608+00:00
COM-00005299,2024-09-09 17:04:00+00:00,SILVER,34.0,COMPRA,oz,USD,C006,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.591658+00:00
COM-00005300,2024-09-09 10:48:00+00:00,SILVER,27.0,COMPRA,oz,USD,C007,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.591710+00:00
COM-00005301,2024-09-09 15:42:00+00:00,OIL,33.0,VENDA,bbl,USD,C008,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.591760+00:00
COM-00005302,2024-09-09 12:59:00+00:00,SILVER,20.0,COMPRA,oz,USD,C004,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.591807+00:00
COM-00005303,2024-09-09 19:46:00+00:00,GOLD,18.0,COMPRA,oz,USD,C001,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.591851+00:00
COM-00005304,2024-09-09 19:01:00+00:00,SILVER,48.0,VENDA,oz,USD,C008,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.591897+00:00
COM-00005305,2024-09-09 10:50:00+00:00,OIL,37.0,VENDA,bbl,USD,C005,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.591942+00:00
COM-00005306,2024-09-09 17:53:00+00:00,OIL,26.0,COMPRA,bbl,USD,C010,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.591986+00:00
COM-00005307,2024-09-09 20:05:00+00:00,SILVER,38.0,VENDA,oz,USD,C008,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.592032+00:00
COM-00005308,2024-09-09 17:22:00+00:00,COFFEE,17.0,COMPRA,kg,USD,C003,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.592076+00:00
COM-00005309,2024-09-09 11:47:00+00:00,GOLD,34.0,VENDA,oz,USD,C005,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.592121+00:00
COM-00005310,2024-09-10 13:17:00+00:00,GOLD,49.0,VENDA,oz,USD,C008,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.592170+00:00
COM-00005311,2024-09-10 17:41:00+00:00,COFFEE,48.0,COMPRA,kg,USD,C006,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.592215+00:00
COM-00005312,2024-09-10 20:09:00+00:00,GOLD,32.0,COMPRA,oz,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.592259+00:00
COM-00005313,2024-09-10 18:31:00+00:00,GOLD,47.0,COMPRA,oz,USD,C006,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.592306+00:00
COM-00005314,2024-09-10 13:10:00+00:00,SILVER,17.0,VENDA,oz,USD,C008,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.592351+00:00
COM-00005315,2024-09-10 20:51:00+00:00,OIL,35.0,COMPRA,bbl,USD,C001,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.592397+00:00
COM-00005316,2024-09-10 20:08:00+00:00,GOLD,43.0,COMPRA,oz,USD,C003,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.592442+00:00
COM-00005317,2024-09-10 15:42:00+00:00,COFFEE,32.0,COMPRA,kg,USD,C002,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.592489+00:00
COM-00005318,2024-09-10 16:27:00+00:00,OIL,50.0,VENDA,bbl,USD,C008,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.592539+00:00
COM-00005319,2024-09-10 13:10:00+00:00,SILVER,37.0,VENDA,oz,USD,C006,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.592591+00:00
COM-00005320,2024-09-10 09:05:00+00:00,OIL,26.0,COMPRA,bbl,USD,C009,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.592641+00:00
COM-00005321,2024-09-10 16:43:00+00:00,OIL,49.0,VENDA,bbl,USD,C007,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.592692+00:00
COM-00005322,2024-09-10 16:04:00+00:00,GOLD,35.0,COMPRA,oz,USD,C003,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.592742+00:00
COM-00005323,2024-09-10 15:16:00+00:00,SILVER,40.0,VENDA,oz,USD,C005,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.592791+00:00
COM-00005324,2024-09-10 19:20:00+00:00,GOLD,34.0,VENDA,oz,USD,C003,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.592838+00:00
COM-00005325,2024-09-10 20:01:00+00:00,GOLD,35.0,VENDA,oz,USD,C005,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.592886+00:00
COM-00005326,2024-09-10 18:44:00+00:00,OIL,41.0,COMPRA,bbl,USD,C003,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.592935+00:00
COM-00005327,2024-09-10 10:12:00+00:00,COFFEE,32.0,VENDA,kg,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.592982+00:00
COM-00005328,2024-09-11 10:42:00+00:00,GOLD,26.0,COMPRA,oz,USD,C001,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.593034+00:00
COM-00005329,2024-09-11 09:56:00+00:00,GOLD,37.0,VENDA,oz,USD,C010,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.593080+00:00
COM-00005330,2024-09-11 19:00:00+00:00,COFFEE,23.0,VENDA,kg,USD,C003,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.593126+00:00
COM-00005331,2024-09-11 15:10:00+00:00,OIL,24.0,VENDA,bbl,USD,C005,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.593171+00:00
COM-00005332,2024-09-11 20:53:00+00:00,COFFEE,50.0,VENDA,kg,USD,C001,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.593216+00:00
COM-00005333,2024-09-11 20:26:00+00:00,OIL,10.0,COMPRA,bbl,USD,C004,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.593261+00:00
COM-00005334,2024-09-11 15:44:00+00:00,COFFEE,21.0,VENDA,kg,USD,C010,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.593306+00:00
COM-00005335,2024-09-11 16:52:00+00:00,OIL,31.0,VENDA,bbl,USD,C009,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.593356+00:00
COM-00005336,2024-09-11 20:03:00+00:00,SILVER,19.0,COMPRA,oz,USD,C004,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.593401+00:00
COM-00005337,2024-09-11 09:47:00+00:00,GOLD,31.0,VENDA,oz,USD,C003,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.593446+00:00
COM-00005338,2024-09-11 15:28:00+00:00,GOLD,29.0,COMPRA,oz,USD,C003,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.593493+00:00
COM-00005339,2024-09-11 16:39:00+00:00,SILVER,30.0,COMPRA,oz,USD,C003,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.593543+00:00
COM-00005340,2024-09-11 19:34:00+00:00,GOLD,41.0,VENDA,oz,USD,C006,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.593593+00:00
COM-00005341,2024-09-11 09:29:00+00:00,COFFEE,31.0,VENDA,kg,USD,C002,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.593645+00:00
COM-00005342,2024-09-11 18:24:00+00:00,COFFEE,50.0,COMPRA,kg,USD,C002,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.593696+00:00
COM-00005343,2024-09-11 13:35:00+00:00,GOLD,17.0,VENDA,oz,USD,C006,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.593746+00:00
COM-00005344,2024-09-11 20:57:00+00:00,COFFEE,13.0,VENDA,kg,USD,C007,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.593797+00:00
COM-00005345,2024-09-11 13:47:00+00:00,COFFEE,30.0,COMPRA,kg,USD,C009,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.593845+00:00
COM-00005346,2024-09-11 09:03:00+00:00,SILVER,50.0,COMPRA,oz,USD,C001,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.593892+00:00
COM-00005347,2024-09-11 15:43:00+00:00,OIL,31.0,VENDA,bbl,USD,C008,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.593937+00:00
COM-00005348,2024-09-11 15:24:00+00:00,OIL,18.0,VENDA,bbl,USD,C009,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.593990+00:00
COM-00005349,2024-09-11 16:50:00+00:00,GOLD,44.0,COMPRA,oz,USD,C003,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.594036+00:00
COM-00005350,2024-09-11 17:39:00+00:00,GOLD,34.0,VENDA,oz,USD,C001,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.594081+00:00
COM-00005351,2024-09-12 10:19:00+00:00,SILVER,36.0,COMPRA,oz,USD,C007,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.594133+00:00
COM-00005352,2024-09-12 18:14:00+00:00,GOLD,34.0,VENDA,oz,USD,C003,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.594180+00:00
COM-00005353,2024-09-12 10:10:00+00:00,COFFEE,21.0,VENDA,kg,USD,C001,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.594226+00:00
COM-00005354,2024-09-12 19:16:00+00:00,GOLD,27.0,VENDA,oz,USD,C004,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.594271+00:00
COM-00005355,2024-09-12 18:18:00+00:00,SILVER,14.0,COMPRA,oz,USD,C010,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.594317+00:00
COM-00005356,2024-09-12 09:34:00+00:00,COFFEE,13.0,VENDA,kg,USD,C006,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.594361+00:00
COM-00005357,2024-09-12 14:46:00+00:00,OIL,30.0,VENDA,bbl,USD,C001,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.594406+00:00
COM-00005358,2024-09-12 16:02:00+00:00,OIL,47.0,COMPRA,bbl,USD,C004,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.594450+00:00
COM-00005359,2024-09-12 20:11:00+00:00,GOLD,14.0,COMPRA,oz,USD,C003,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.594497+00:00
COM-00005360,2024-09-12 12:21:00+00:00,COFFEE,23.0,COMPRA,kg,USD,C008,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.594549+00:00
COM-00005361,2024-09-12 11:55:00+00:00,GOLD,37.0,VENDA,oz,USD,C004,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.594599+00:00
COM-00005362,2024-09-12 19:02:00+00:00,OIL,37.0,VENDA,bbl,USD,C001,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.594649+00:00
COM-00005363,2024-09-12 18:00:00+00:00,GOLD,19.0,VENDA,oz,USD,C003,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.594699+00:00
COM-00005364,2024-09-12 10:45:00+00:00,GOLD,17.0,COMPRA,oz,USD,C001,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.594750+00:00
COM-00005365,2024-09-12 09:09:00+00:00,COFFEE,34.0,COMPRA,kg,USD,C002,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.594800+00:00
COM-00005366,2024-09-12 20:09:00+00:00,COFFEE,39.0,VENDA,kg,USD,C005,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.594845+00:00
COM-00005367,2024-09-12 10:57:00+00:00,COFFEE,13.0,VENDA,kg,USD,C002,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.594890+00:00
COM-00005368,2024-09-12 15:18:00+00:00,SILVER,37.0,COMPRA,oz,USD,C005,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.594935+00:00
COM-00005369,2024-09-12 18:44:00+00:00,COFFEE,30.0,COMPRA,kg,USD,C007,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.594980+00:00
COM-00005370,2024-09-12 20:56:00+00:00,COFFEE,16.0,VENDA,kg,USD,C004,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.595026+00:00
COM-00005371,2024-09-12 13:06:00+00:00,SILVER,22.0,VENDA,oz,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.595071+00:00
COM-00005372,2024-09-12 10:08:00+00:00,GOLD,20.0,COMPRA,oz,USD,C010,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.595116+00:00
COM-00005373,2024-09-12 17:34:00+00:00,COFFEE,35.0,COMPRA,kg,USD,C005,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.595160+00:00
COM-00005374,2024-09-13 11:38:00+00:00,GOLD,30.0,VENDA,oz,USD,C003,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.595210+00:00
COM-00005375,2024-09-13 18:45:00+00:00,COFFEE,50.0,VENDA,kg,USD,C010,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.595255+00:00
COM-00005376,2024-09-13 14:55:00+00:00,SILVER,41.0,COMPRA,oz,USD,C003,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.595299+00:00
COM-00005377,2024-09-13 11:33:00+00:00,SILVER,28.0,VENDA,oz,USD,C005,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.595353+00:00
COM-00005378,2024-09-13 20:59:00+00:00,GOLD,44.0,COMPRA,oz,USD,C009,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.595411+00:00
COM-00005379,2024-09-13 09:45:00+00:00,SILVER,48.0,VENDA,oz,USD,C001,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.595459+00:00
COM-00005380,2024-09-13 18:46:00+00:00,OIL,30.0,VENDA,bbl,USD,C006,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.595510+00:00
COM-00005381,2024-09-13 10:20:00+00:00,SILVER,16.0,COMPRA,oz,USD,C008,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.595561+00:00
COM-00005382,2024-09-13 13:40:00+00:00,SILVER,50.0,COMPRA,oz,USD,C007,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.595614+00:00
COM-00005383,2024-09-13 18:26:00+00:00,GOLD,49.0,VENDA,oz,USD,C002,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.595664+00:00
COM-00005384,2024-09-13 16:54:00+00:00,SILVER,30.0,VENDA,oz,USD,C007,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.595713+00:00
COM-00005385,2024-09-13 14:24:00+00:00,COFFEE,18.0,COMPRA,kg,USD,C004,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.595765+00:00
COM-00005386,2024-09-13 16:26:00+00:00,COFFEE,29.0,VENDA,kg,USD,C009,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.595812+00:00
COM-00005387,2024-09-13 20:18:00+00:00,GOLD,31.0,VENDA,oz,USD,C004,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.595856+00:00
COM-00005388,2024-09-13 18:21:00+00:00,GOLD,17.0,COMPRA,oz,USD,C002,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.595901+00:00
COM-00005389,2024-09-13 14:24:00+00:00,GOLD,11.0,COMPRA,oz,USD,C003,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.595947+00:00
COM-00005390,2024-09-13 11:46:00+00:00,SILVER,31.0,COMPRA,oz,USD,C009,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.595991+00:00
COM-00005391,2024-09-13 14:54:00+00:00,GOLD,25.0,COMPRA,oz,USD,C005,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.596035+00:00
COM-00005392,2024-09-13 12:14:00+00:00,GOLD,10.0,COMPRA,oz,USD,C002,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.596078+00:00
COM-00005393,2024-09-13 16:26:00+00:00,SILVER,49.0,VENDA,oz,USD,C006,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.596122+00:00
COM-00005394,2024-09-13 20:00:00+00:00,SILVER,37.0,VENDA,oz,USD,C003,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.596168+00:00
